trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
13,0,13,0,24.773390399999926,,24.702432600000066,10,24.773390399999926,24.773390399999926,0.044233900000108406,25.79015449999997,26.008926100000053,[0.10286458333333333],[-0.044270833333333336],[1],[0],[0],[1.263329800000065],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
14,0,14,0,26.05644949999987,,26.014612100000022,5,26.05644949999987,26.05644949999987,0.020878799999991315,27.073739799999885,27.411084699999947,[-0.3111979166666667],[0.30859375],[1],[0],[0],[1.3758959999997842],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
15,0,15,0,27.45926600000007,,27.421373099999983,5,27.45926600000007,27.45926600000007,0.026809899999989284,28.50697029999992,29.309317700000065,[-0.013020833333333334],[-0.3841145833333333],[1],[0],[0],[1.8627203000000918],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
16,0,16,0,29.389669099999992,,29.31964620000008,10,29.389669099999992,29.389669099999992,0.04493950000005498,30.42339509999988,31.242720899999995,[-0.013020833333333334],[0.17447916666666666],[1],[0],[0],[1.8795608999998876],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
17,0,17,0,31.306200699999863,,31.25497150000001,5,31.306200699999863,31.306200699999863,0.03665539999997236,,32.24427179999998,[0.0390625],[0.06510416666666667],[1],[0],[0],[0.9547031999998126],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
18,0,18,0,32.306574299999966,,32.2556783,5,32.306574299999966,32.306574299999966,0.029237699999839606,33.340211199999885,34.34320269999989,[-0.18098958333333334],[-0.4361979166666667],[1],[0],[0],[2.0599101000000246],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
19,0,19,0,34.40652509999995,,34.35362659999987,5,34.40652509999995,34.40652509999995,0.029789100000016333,35.44016439999996,35.810073800000055,[-0.17447916666666666],[0.4453125],[1],[0],[0],[1.4283219000001282],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
20,0,20,0,35.8897594,,35.820301499999914,10,35.8897594,35.8897594,0.04425719999994726,36.892511099999865,37.67497079999998,[0.13541666666666666],[-0.2513020833333333],[1],[0],[0],[1.81195189999994],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
21,0,21,0,37.739725200000066,,37.68170310000005,10,37.739725200000066,37.739725200000066,0.040371699999923294,38.77324159999989,39.52892750000001,[-0.4231770833333333],[-0.171875],[1],[0],[0],[1.8076764999998431],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
22,0,22,0,39.57281790000002,,39.533684600000015,5,39.57281790000002,39.57281790000002,0.018150699999978315,40.60670129999994,40.70996289999994,[0.22005208333333334],[0.14453125],[1],[0],[0],[1.1582593999999062],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
23,0,23,0,40.78934819999995,,40.7202456,10,40.78934819999995,40.78934819999995,0.0447169000001395,41.806382400000075,43.80857609999998,[0.3671875],[0.17708333333333334],[1],[0],[0],[3.04514109999991],[],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
24,0,24,0,43.85896550000007,,43.81779280000001,5,43.85896550000007,43.85896550000007,0.029247700000041732,44.873608200000035,45.491539999999986,[0.4153645833333333],[-0.17708333333333334],[1],[0],[0],[1.6462386999999126],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
25,0,25,0,45.5726138,,45.49558329999991,10,45.5726138,45.5726138,0.0491836000001058,46.590350199999875,48.29541659999995,[0.3580729166666667],[0.03125],[1],[0],[0],[2.7509761999999682],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
26,0,26,0,48.37265249999996,,48.29965079999988,10,48.37265249999996,48.37265249999996,0.043795699999918725,49.40591870000003,50.19549299999994,[-0.3294270833333333],[-0.4036458333333333],[1],[0],[0],[1.852406799999926],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
27,0,27,0,50.25580160000004,,50.1995801999999,10,50.25580160000004,50.25580160000004,0.03442979999999807,51.289228399999956,51.6242150999999,[0.09244791666666667],[-0.01171875],[1],[0],[0],[1.3904622999998537],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
28,0,28,0,51.67271219999998,,51.62949739999999,5,51.67271219999998,51.67271219999998,0.0194072999997843,52.70619459999989,54.24280159999989,[0.045572916666666664],[0.4856770833333333],[1],[0],[0],[2.5941751999998814],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
29,0,29,0,54.29061550000006,,54.25296849999995,5,54.29061550000006,54.29061550000006,0.0265226999999868,55.33964209999999,56.37528229999998,[-0.10286458333333333],[0.1015625],[1],[0],[0],[2.097027300000036],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
30,0,30,0,56.42474220000008,,56.385630900000024,5,56.42474220000008,56.42474220000008,0.02799800000002506,57.456160100000034,58.29247609999993,[0.4479166666666667],[0.41796875],[1],[0],[0],[1.8802788999998938],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
31,0,31,0,58.340950699999894,,58.30244360000006,5,58.340950699999894,58.340950699999894,0.027511900000035894,59.37305530000003,60.24186110000005,[0.4361979166666667],[0.2747395833333333],[1],[0],[0],[1.91313439999999],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
32,0,32,0,60.29039399999988,,60.25255199999992,5,60.29039399999988,60.29039399999988,0.027639500000077533,61.29328170000008,61.64128609999989,[-0.24348958333333334],[0.018229166666666668],[1],[0],[0],[1.3628824999998415],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
33,0,33,0,61.72226529999989,,61.651967199999945,10,61.72226529999989,61.72226529999989,0.04747640000005049,62.75589119999995,65.29240140000002,[-0.43359375],[0.37890625],[1],[0],[0],[3.5946258999999827],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
34,0,34,0,65.35554750000006,,65.30505100000005,5,65.35554750000006,65.35554750000006,0.0291984999998931,66.38915339999994,66.65950729999986,[-0.3450520833333333],[0.07682291666666667],[1],[0],[0],[1.3273388000000068],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
35,0,35,0,66.70915779999996,,66.66973529999996,5,66.70915779999996,66.70915779999996,0.028099500000053013,67.73919030000002,67.90915399999994,[-0.3736979166666667],[0.11588541666666667],[1],[0],[0],[1.2127973999999995],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
36,0,36,0,67.97367650000001,,67.91999480000004,5,67.97367650000001,67.97367650000001,0.03502800000001116,69.02238169999987,69.49216479999995,[0.3763020833333333],[-0.12369791666666667],[1],[0],[0],[1.5392374999998992],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
37,0,37,0,69.54295159999992,,69.50240400000007,5,69.54295159999992,69.54295159999992,0.02917739999998048,70.57250099999987,71.57622029999993,[-0.19010416666666666],[0.22526041666666666],[1],[0],[0],[2.0461487000000034],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
38,0,38,0,71.62418950000006,,71.5864623,5,71.62418950000006,71.62418950000006,0.027135199999975157,72.65582380000001,73.42439519999994,[-0.13541666666666666],[-0.37109375],[1],[0],[0],[1.812110500000017],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
39,0,39,0,73.5218006,,73.4345636999999,10,73.5218006,73.5218006,0.06386399999996684,74.53975450000007,75.42370589999996,[-0.328125],[0.037760416666666664],[1],[0],[0],[1.9268670000001293],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
40,0,40,0,75.48839099999987,,75.43038200000001,10,75.48839099999987,75.48839099999987,0.04018080000014379,76.50710090000007,76.94105259999992,[-0.1328125],[0.049479166666666664],[1],[0],[0],[1.4713354999998955],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
41,0,41,0,77.02210930000001,,76.95307819999994,10,77.02210930000001,77.02210930000001,0.043409399999973175,78.0384896999999,78.6248556999999,[-0.10546875],[0.21484375],[1],[0],[0],[1.6301739999998972],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
42,0,42,0,78.70491689999994,,78.63716440000007,10,78.70491689999994,78.70491689999994,0.0473400999999285,79.72209380000004,80.80955390000008,[0.13541666666666666],[-0.3333333333333333],[1],[0],[0],[2.126836899999944],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
43,0,43,0,80.88833350000004,,80.82103430000006,10,80.88833350000004,80.88833350000004,0.043546299999889015,81.90509939999993,82.70909119999988,[-0.014322916666666666],[0.44140625],[1],[0],[0],[1.8456082000000151],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
44,0,44,0,82.77615769999989,,82.71921240000006,10,82.77615769999989,82.77615769999989,0.04165330000000722,83.80716559999996,84.62736960000007,[0.0625],[-0.13411458333333334],[1],[0],[0],[1.8682745999999497],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
45,0,45,0,84.67149960000006,,84.63167369999996,5,84.67149960000006,84.67149960000006,0.018041699999912453,85.70575989999998,86.20847430000003,[-0.14322916666666666],[-0.19921875],[1],[0],[0],[1.5589772000000721],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
46,0,46,0,86.25741560000006,,86.21912429999998,5,86.25741560000006,86.25741560000006,0.027334500000051776,87.28862000000004,88.39092340000002,[0.4270833333333333],[0.3997395833333333],[1],[0],[0],[2.146129299999984],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
47,0,47,0,88.44141409999997,,88.40146120000009,5,88.44141409999997,88.44141409999997,0.02957409999999072,89.45824349999998,90.02409130000001,[0.13671875],[0.3203125],[1],[0],[0],[1.5946627000000717],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
48,0,48,0,90.10462480000001,,90.03398829999992,10,90.10462480000001,90.10462480000001,0.051923799999940456,91.12140569999997,93.52434240000002,[0.2734375],[0.46484375],[1],[0],[0],[3.440007499999865],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
49,0,49,0,93.60448709999991,,93.53687500000001,10,93.60448709999991,93.60448709999991,0.04691699999989396,94.63843900000006,95.53986899999995,[-0.24609375],[-0.3268229166666667],[1],[0],[0],[1.9584521000001587],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
50,0,50,0,95.5878745,,95.54542560000004,5,95.5878745,95.5878745,0.020224899999902846,96.6052287,97.4422004999999,[0.09635416666666667],[0.22265625],[1],[0],[0],[1.8771323000000848],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
51,0,51,0,97.49098890000005,,97.45232770000007,5,97.49098890000005,97.49098890000005,0.02722730000004958,98.52196800000002,99.19231639999998,[-0.028645833333333332],[0.4596354166666667],[1],[0],[0],[1.7137656999998399],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
52,0,52,0,99.2710141,,99.20237350000002,10,99.2710141,99.2710141,0.042246800000157236,100.3044777,101.24014790000001,[0.08072916666666667],[-0.17447916666666666],[1],[0],[0],[1.9965027999999165],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
53,0,53,0,101.28785270000003,,101.24579569999992,5,101.28785270000003,101.28785270000003,0.02083560000005491,102.30479439999999,103.17530949999991,[0.28515625],[-0.11328125],[1],[0],[0],[1.909084200000052],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
54,0,54,0,103.23792219999996,,103.18542159999993,5,103.23792219999996,103.23792219999996,0.026341000000002168,104.24193779999996,105.20791570000006,[0.06770833333333333],[0.1875],[1],[0],[0],[1.997472099999868],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
55,0,55,0,105.27083919999995,,105.21806379999998,5,105.27083919999995,105.27083919999995,0.038359700000000885,106.30440090000002,107.19053570000005,[-0.20833333333333334],[-0.13671875],[1],[0],[0],[1.9353183999999146],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
56,0,56,0,107.24129149999999,,107.20094289999997,5,107.24129149999999,107.24129149999999,0.028807200000073863,108.2714254,109.07453269999996,[0.3828125],[-0.2591145833333333],[1],[0],[0],[1.8461761999999453],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
57,0,57,0,109.12358700000004,,109.08477549999998,5,109.12358700000004,109.12358700000004,0.028401000000030763,110.1545908999999,110.38999220000005,[0.3411458333333333],[-0.1328125],[1],[0],[0],[1.2785601000000497],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
58,0,58,0,110.47068020000006,,110.40088779999996,10,110.47068020000006,110.47068020000006,0.0460845000000063,111.47335019999991,112.5067474,[0.07552083333333333],[0.22916666666666666],[1],[0],[0],[2.0614080000000286],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
59,0,59,0,112.58754060000001,,112.51737789999993,10,112.58754060000001,112.58754060000001,0.043125099999997474,113.62079790000007,114.74205749999987,[-0.028645833333333332],[0.2903645833333333],[1],[0],[0],[2.1826295000000755],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
60,0,60,0,114.80825600000003,,114.75187060000007,10,114.80825600000003,114.80825600000003,0.04024010000011913,,115.22244460000002,[-0.028645833333333332],[0.2903645833333333],[1],[0],[0],[0.4315534999998363],[],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
61,0,61,0,115.27058650000004,,115.22793769999998,5,115.27058650000004,115.27058650000004,0.018957199999931618,116.28762460000007,117.49179359999994,[0.4830729166666667],[0.09114583333333333],[1],[0],[0],[2.245134300000018],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
62,0,62,0,117.57080829999995,,117.50209270000005,10,117.57080829999995,117.57080829999995,0.04491839999991498,118.58725479999998,119.85845470000004,[-0.10026041666666667],[-0.2799479166666667],[1],[0],[0],[2.312821200000144],[],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
63,0,63,0,119.90751899999987,,119.86839830000008,5,119.90751899999987,119.90751899999987,0.027668500000118,120.95463319999999,122.1581979,[0.19401041666666666],[0.4153645833333333],[1],[0],[0],[2.2631114000000707],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
64,0,64,0,122.23703780000005,,122.16856839999991,10,122.23703780000005,122.23703780000005,0.043123400000013135,123.25401740000007,123.70655779999993,[0.01171875],[0.37890625],[1],[0],[0],[1.4964437000000999],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
65,0,65,0,123.75362059999998,,123.71394689999988,5,123.75362059999998,123.75362059999998,0.02244610000002467,124.78776719999996,125.65850709999995,[-0.03515625],[-0.4231770833333333],[1],[0],[0],[1.9227920999999242],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
66,0,66,0,125.73714689999997,,125.66933990000007,10,125.73714689999997,125.73714689999997,0.04562989999999445,126.77068919999988,127.50766649999991,[0.5013020833333334],[0.16015625],[1],[0],[0],[1.7943582000000333],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
67,0,67,0,127.57042660000002,,127.52035660000001,5,127.57042660000002,127.57042660000002,0.030673999999862644,128.58881589999987,129.39003359999992,[-0.13541666666666666],[-0.4661458333333333],[1],[0],[0],[1.8414694000000509],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
68,0,68,0,129.48716309999986,,129.4011908,10,129.48716309999986,129.48716309999986,0.04506360000004861,130.50611449999997,131.2066471999999,[-0.22395833333333334],[0.06380208333333333],[1],[0],[0],[1.7624788000000535],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
69,0,69,0,131.25373820000004,,131.21341830000006,5,131.25373820000004,131.25373820000004,0.021983900000122958,132.28699890000007,133.0578791999999,[-0.4114583333333333],[-0.009114583333333334],[1],[0],[0],[1.8231086999999206],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
70,0,70,0,133.10695269999997,,133.06818429999998,5,133.10695269999997,133.10695269999997,0.028077900000198497,134.13734470000009,135.1739869999999,[-0.34765625],[-0.2916666666666667],[1],[0],[0],[2.07898339999997],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
71,0,71,0,135.25357129999998,,135.18411160000005,10,135.25357129999998,135.25357129999998,0.04574499999989712,136.30357260000005,136.97209909999992,[-0.009114583333333334],[0.3671875],[1],[0],[0],[1.743838500000038],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
72,0,72,0,137.03687319999995,,136.97880069999997,10,137.03687319999995,137.03687319999995,0.038102299999991374,138.05384660000004,139.1262824999999,[-0.2877604166666667],[-0.46484375],[1],[0],[0],[2.1102604999998675],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
73,0,73,0,139.17014569999992,,139.13052270000003,5,139.17014569999992,139.17014569999992,0.017748299999993833,140.18703329999994,140.9069881999999,[0.26953125],[0.25],[1],[0],[0],[1.7586555000000317],['target'],485604,001,2024-10-04_11h22.22.241,visual search task,2024.1.5,None,2024-10-04 11h22.29.971547 +0530,
