trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
83,0,83,0,151.93539699999997,,151.8958447,5,151.93539699999997,151.93539699999997,0.028222300000038558,152.94950240000003,153.37063569999998,[-0.12760416666666666],[0.17838541666666666],[1],[0],[0],[1.4479886999999962],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
84,0,84,0,153.41799879999996,,153.38143000000002,5,153.41799879999996,153.41799879999996,0.025670200000035948,154.4665953,154.93735089999996,[-0.0390625],[0.15494791666666666],[1],[0],[0],[1.531115899999918],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
85,0,85,0,155.01626439999995,,154.94719650000002,10,155.01626439999995,155.01626439999995,0.044147799999905146,156.01906029999998,156.47024620000002,[-0.3072916666666667],[-0.20703125],[1],[0],[0],[1.4801429999999982],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
86,0,86,0,156.51621020000005,,156.48015740000005,5,156.51621020000005,156.51621020000005,0.02385560000004716,157.54980479999995,157.82027670000002,[0.2838541666666667],[-0.28515625],[1],[0],[0],[1.3174544999999398],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
87,0,87,0,157.89932610000005,,157.83081360000006,10,157.89932610000005,157.89932610000005,0.043867599999998674,158.91598850000003,160.05180759999996,[0.17838541666666666],[0.34375],[1],[0],[0],[2.178780999999958],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
88,0,88,0,160.13252809999994,,160.0621311,10,160.13252809999994,160.13252809999994,0.04309000000000651,161.14965959999995,161.5706603,[0.3723958333333333],[0.03515625],[1],[0],[0],[1.4667742999999973],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
89,0,89,0,161.64938240000004,,161.580599,10,161.64938240000004,161.64938240000004,0.0426162999999633,162.66587360000005,163.2521971,[0.4869791666666667],[-0.4453125],[1],[0],[0],[1.630288500000006],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
90,0,90,0,163.30303479999998,,163.26405910000005,5,163.30303479999998,163.30303479999998,0.027537100000017745,164.34971440000004,164.9857644,[-0.4010416666666667],[-0.040364583333333336],[1],[0],[0],[1.6956764999999905],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
91,0,91,0,165.06585159999997,,164.99613850000003,10,165.06585159999997,165.06585159999997,0.04923469999994268,166.09964849999994,166.38432150000006,[-0.2682291666666667],[0.3020833333333333],[1],[0],[0],[1.3402555999999777],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
92,0,92,0,166.44906509999998,,166.38993040000003,10,166.44906509999998,166.44906509999998,0.036690899999939575,167.46590070000002,167.9030623,[-0.375],[0.4270833333333333],[1],[0],[0],[1.4766680999999835],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
93,0,93,0,167.9685915,,167.91285779999998,10,167.9685915,167.9685915,0.040312599999992926,168.98413289999996,169.90099569999995,[-0.4166666666666667],[-0.4361979166666667],[1],[0],[0],[1.949109099999987],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
94,0,94,0,169.96570989999998,,169.90647690000003,10,169.96570989999998,169.96570989999998,0.035779300000058356,170.99904760000004,171.43514730000004,[0.2994791666666667],[0.3463541666666667],[1],[0],[0],[1.4934395000000222],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
95,0,95,0,171.4822309,,171.44050619999996,5,171.4822309,171.4822309,0.019500499999935528,172.49927430000002,173.16858360000003,[-0.24739583333333334],[-0.30859375],[1],[0],[0],[1.7088224999999966],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
96,0,96,0,173.23250710000002,,173.17904190000002,5,173.23250710000002,173.23250710000002,0.029709899999943445,174.2660651,174.86809170000004,[-0.4231770833333333],[-0.4752604166666667],[1],[0],[0],[1.6608608999999888],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
97,0,97,0,174.93230289999997,,174.87854100000004,5,174.93230289999997,174.93230289999997,0.02802520000000186,175.96586530000002,176.23617160000003,[0.20182291666666666],[0.055989583333333336],[1],[0],[0],[1.3310668000000305],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
98,0,98,0,176.3155097,,176.2463914,10,176.3155097,176.3155097,0.043289599999980055,177.3331018,177.58501569999999,[0.23828125],[-0.059895833333333336],[1],[0],[0],[1.2968065000000024],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
99,0,99,0,177.6489428,,177.59100279999996,10,177.6489428,177.6489428,0.037801400000034846,178.66582430000005,178.95041089999995,[0.3776041666666667],[-0.032552083333333336],[1],[0],[0],[1.3222832000000153],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
100,0,100,0,178.98470970000005,,178.95460720000005,5,178.98470970000005,178.98470970000005,0.018185799999969277,180.03254270000002,180.60154680000005,[0.3645833333333333],[-0.2734375],[1],[0],[0],[1.6288061000000198],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
101,0,101,0,180.68192299999998,,180.61197089999996,10,180.68192299999998,180.68192299999998,0.047639199999935045,181.68638099999998,182.3179252,[-0.2981770833333333],[0.3658854166666667],[1],[0],[0],[1.6597688000000517],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
102,0,102,0,182.38203080000005,,182.32350280000003,10,182.38203080000005,182.38203080000005,0.03793740000003254,183.4153771,184.85071600000003,[-0.484375],[0.4375],[1],[0],[0],[2.489950600000043],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
103,0,103,0,184.89857640000002,,184.85573829999998,5,184.89857640000002,184.89857640000002,0.018591599999922437,185.91574479999997,186.56691049999995,[-0.2864583333333333],[0.375],[1],[0],[0],[1.6931118999999626],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
104,0,104,0,186.64846390000002,,186.572544,10,186.64846390000002,186.64846390000002,0.05048060000001442,187.66525130000002,188.23372189999998,[0.19921875],[0.2734375],[1],[0],[0],[1.6115683000000445],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
105,0,105,0,188.33184900000003,,188.24083459999997,10,188.33184900000003,188.33184900000003,0.05495440000004237,189.3650182,189.85119169999996,[0.26171875],[-0.3736979166666667],[1],[0],[0],[1.5561881999999514],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
106,0,106,0,189.89818249999996,,189.85864909999998,5,189.89818249999996,189.89818249999996,0.022734800000080213,190.89874050000003,191.8850165,[-0.234375],[0.33203125],[1],[0],[0],[2.004663599999958],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
107,0,107,0,191.9325751,,191.89162350000004,5,191.9325751,191.9325751,0.025819899999987683,192.93194589999996,193.85316539999997,[-0.23958333333333334],[0.5],[1],[0],[0],[1.936599699999988],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
108,0,108,0,193.96523279999997,,193.86086839999996,10,193.96523279999997,193.96523279999997,0.06494440000005852,194.99851820000003,197.4665175,[-0.3255208333333333],[-0.2265625],[1],[0],[0],[3.541726799999992],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
109,0,109,0,197.54852979999998,,197.4722402,10,197.54852979999998,197.54852979999998,0.05380270000000564,198.56498,198.88443600000005,[0.028645833333333332],[-0.2565104166666667],[1],[0],[0],[1.3588359999999966],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
110,0,110,0,198.93358139999998,,198.8918784,5,198.93358139999998,198.93358139999998,0.02788250000003245,199.96499189999997,200.38323490000005,[-0.4856770833333333],[0.3307291666666667],[1],[0],[0],[1.464624200000003],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
111,0,111,0,200.44814829999996,,200.39160760000004,5,200.44814829999996,200.44814829999996,0.03411940000000868,201.44884520000005,201.78420389999997,[-0.23828125],[0.21354166666666666],[1],[0],[0],[1.3596707000000379],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
112,0,112,0,201.83332670000004,,201.79077930000005,5,201.83332670000004,201.83332670000004,0.02610740000000078,202.88156070000002,203.88375610000003,[0.49609375],[0.3645833333333333],[1],[0],[0],[2.0676999999999452],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
113,0,113,0,203.931286,,203.88890519999995,5,203.931286,203.931286,0.01919620000001032,204.93125499999996,205.46705629999997,[0.19270833333333334],[-0.3619791666666667],[1],[0],[0],[1.5593850999999859],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
114,0,114,0,205.53185859999996,,205.47153400000002,10,205.53185859999996,205.53185859999996,0.042132200000082776,206.56470969999998,206.80077100000005,[-0.1328125],[0.20052083333333334],[1],[0],[0],[1.287339700000075],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
115,0,115,0,206.8812504,,206.81540819999998,10,206.8812504,206.8812504,0.043933199999969474,207.89801050000005,208.21693189999996,[0.3828125],[0.078125],[1],[0],[0],[1.3588892000000214],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
116,0,116,0,208.28118410000002,,208.22406160000003,10,208.28118410000002,208.28118410000002,0.03899479999995492,209.31489250000004,209.84963800000003,[-0.20182291666666666],[-0.3932291666666667],[1],[0],[0],[1.5875052999999753],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
117,0,117,0,209.9148371,,209.85493670000005,10,209.9148371,209.9148371,0.03536239999993995,210.91484739999999,211.10343220000004,[-0.20703125],[-0.052083333333333336],[1],[0],[0],[1.2135613000000376],[],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
118,0,118,0,211.18110879999995,,211.11491850000004,10,211.18110879999995,211.18110879999995,0.04062790000000405,212.21452490000001,212.3671359,[-0.01953125],[-0.3255208333333333],[1],[0],[0],[1.2131471000000147],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
119,0,119,0,212.43106179999995,,212.37976700000002,5,212.43106179999995,212.43106179999995,0.030411599999979444,213.4481945,213.55079009999997,[-0.28125],[-0.015625],[1],[0],[0],[1.1426711999999952],[],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
120,0,120,0,213.6156803,,213.5611394,5,213.6156803,213.6156803,0.03758570000002237,214.64806339999996,214.85180060000005,[0.13671875],[0.015625],[1],[0],[0],[1.2545145000000275],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
121,0,121,0,214.9143206,,214.862892,5,214.9143206,214.9143206,0.02854560000002948,215.9314326,216.13531880000005,[-0.2421875],[-0.16796875],[1],[0],[0],[1.2456485999999813],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
122,0,122,0,216.18387410000003,,216.14570270000002,5,216.18387410000003,216.18387410000003,0.026342699999986507,217.2149468,217.80179729999998,[-0.1171875],[0.2734375],[1],[0],[0],[1.6312803000000713],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
123,0,123,0,217.88115919999996,,217.812137,10,217.88115919999996,217.88115919999996,0.04489150000006248,218.88380159999997,219.21719689999998,[0.4010416666666667],[0.0546875],[1],[0],[0],[1.3615871000000652],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
124,0,124,0,219.26632389999997,,219.2273503,5,219.26632389999997,219.26632389999997,0.026661300000000665,220.31451430000004,220.85232759999997,[0.22786458333333334],[0.4348958333333333],[1],[0],[0],[1.599663699999951],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
125,0,125,0,220.91410180000003,,220.8629988,5,220.91410180000003,220.91410180000003,0.028505600000016784,221.93124680000005,222.9177691,[-0.20442708333333334],[-0.32421875],[1],[0],[0],[2.027913699999999],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
126,0,126,0,222.99749099999997,,222.92764109999996,10,222.99749099999997,222.99749099999997,0.04590800000005402,224.01605500000005,224.35120029999996,[0.3567708333333333],[0.1015625],[1],[0],[0],[1.3789354000000458],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
127,0,127,0,224.41410150000002,,224.36428509999996,5,224.41410150000002,224.41410150000002,0.029348700000014105,225.44783270000005,226.0854081,[0.026041666666666668],[0.4622395833333333],[1],[0],[0],[1.6939462999999932],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
128,0,128,0,226.18085140000005,,226.09571540000002,10,226.18085140000005,226.18085140000005,0.05714480000006006,227.18223909999995,227.51697690000003,[-0.2786458333333333],[0.015625],[1],[0],[0],[1.3654873000000407],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
129,0,129,0,227.5660206,,227.52737850000005,5,227.5660206,227.5660206,0.02779920000000402,228.597717,228.63490460000003,[-0.22005208333333334],[0.048177083333333336],[1],[0],[0],[1.080928399999948],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
130,0,130,0,228.71390240000005,,228.64568829999996,10,228.71390240000005,228.71390240000005,0.042746800000031726,229.7477182,229.98209729999996,[0.12109375],[0.049479166666666664],[1],[0],[0],[1.2953913000000057],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
131,0,131,0,230.04718019999996,,229.98686350000003,10,230.04718019999996,230.04718019999996,0.03478949999998804,231.05156069999998,232.33342249999998,[0.4869791666666667],[-0.11979166666666667],[1],[0],[0],[2.3118901999999935],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
132,0,132,0,232.39725729999998,,232.33928460000004,10,232.39725729999998,232.39725729999998,0.03604119999999966,233.41461219999997,233.73314430000005,[-0.4075520833333333],[0.024739583333333332],[1],[0],[0],[1.3584977000000436],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
133,0,133,0,233.78040450000003,,233.73897109999996,5,233.78040450000003,233.78040450000003,0.019986899999935304,234.7976003,235.7833521,[-0.2552083333333333],[-0.3294270833333333],[1],[0],[0],[2.024714200000062],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
134,0,134,0,235.83327840000004,,235.79356970000003,5,235.83327840000004,235.83327840000004,0.02929949999997916,236.8809245,237.68408810000005,[-0.014322916666666666],[0.11848958333333333],[1],[0],[0],[1.8626840999999104],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
135,0,135,0,237.76361899999995,,237.6947669,10,237.76361899999995,237.76361899999995,0.044719599999893944,238.78042719999996,238.99965350000002,[-0.17578125],[-0.11328125],[1],[0],[0],[1.261265000000094],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
136,0,136,0,239.06680719999997,,239.0098964,10,239.06680719999997,239.06680719999997,0.04099840000003496,240.09716590000005,240.48314660000005,[-0.09895833333333333],[0.08984375],[1],[0],[0],[1.4336405999999897],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
137,0,137,0,240.5636985,,240.49410850000004,10,240.5636985,240.5636985,0.04218060000005153,241.5804253,242.03543330000002,[-0.47265625],[-0.3619791666666667],[1],[0],[0],[1.5003971999999521],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
138,0,138,0,242.1168063,,242.04562769999995,10,242.1168063,242.1168063,0.04597380000006979,243.14711609999995,243.85163799999998,[-0.2721354166666667],[-0.44140625],[1],[0],[0],[1.7613395999999284],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
139,0,139,0,243.93007369999998,,243.8619238,10,243.93007369999998,243.93007369999998,0.040507700000034674,244.93369029999997,245.0822905,[0.07682291666666667],[-0.3151041666666667],[1],[0],[0],[1.181220499999995],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
140,0,140,0,245.14674530000002,,245.08672879999995,10,245.14674530000002,245.14674530000002,0.03417519999993601,246.16358209999999,246.8664566,[0.015625],[-0.41796875],[1],[0],[0],[1.7458619000000226],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
141,0,141,0,246.91341839999995,,246.87096440000005,5,246.91341839999995,246.91341839999995,0.017963000000008833,247.94726300000002,248.61712720000003,[0.040364583333333336],[0.49609375],[1],[0],[0],[1.7283470999999508],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
142,0,142,0,248.69663149999997,,248.62762710000004,10,248.69663149999997,248.69663149999997,0.046108800000070005,249.7303422,250.41648740000005,[0.06901041666666667],[-0.36328125],[1],[0],[0],[1.74452830000007],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
143,0,143,0,250.4633169,,250.42244219999998,5,250.4633169,250.4633169,0.02090850000001865,251.49710619999996,252.06560420000005,[0.4947916666666667],[0.34765625],[1],[0],[0],[1.6230854000000363],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
144,0,144,0,252.11306430000002,,252.07081340000002,5,252.11306430000002,252.11306430000002,0.02325410000003103,253.13063020000004,253.63390600000002,[-0.22916666666666666],[0.18098958333333334],[1],[0],[0],[1.54032600000005],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
145,0,145,0,253.71312379999995,,253.64428769999995,10,253.71312379999995,253.71312379999995,0.0452548000000661,254.7314103,256.21502410000005,[0.4010416666666667],[-0.20963541666666666],[1],[0],[0],[2.527205600000002],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
146,0,146,0,256.26332019999995,,256.2210272,5,256.26332019999995,256.26332019999995,0.026452699999936158,257.29665839999996,257.5672409,[0.296875],[0.033854166666666664],[1],[0],[0],[1.3202488999999105],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
147,0,147,0,257.6163576,,257.57782180000004,5,257.6163576,257.6163576,0.027912499999956708,258.6469241,259.08424,[0.09244791666666667],[-0.1171875],[1],[0],[0],[1.479881100000057],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
148,0,148,0,259.14641159999996,,259.09443309999995,5,259.14641159999996,259.14641159999996,0.028004900000041744,260.18018230000007,260.2505893,[-0.2734375],[0.09765625],[1],[0],[0],[1.1294441000000006],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
149,0,149,0,260.3131728000001,,260.2610331000001,5,260.3131728000001,260.3131728000001,0.028947000000016487,261.3340155000001,262.09893379999994,[-0.3997395833333333],[0.09635416666666667],[1],[0],[0],[1.8102965000000495],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
150,0,150,0,262.1796955,,262.10908889999996,10,262.1796955,262.1796955,0.047518000000081884,263.2128170000001,264.14965699999993,[-0.23697916666666666],[0.45703125],[1],[0],[0],[1.9943599000000631],[],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
151,0,151,0,264.19647409999993,,264.1598905000001,5,264.19647409999993,264.19647409999993,0.024352599999929225,265.2299625999999,266.1990639999999,[0.2890625],[-0.41796875],[1],[0],[0],[2.015955399999939],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
152,0,152,0,266.26279120000004,,266.2095213,5,266.26279120000004,266.26279120000004,0.032482099999924685,267.2811873999999,268.0821853,[0.11328125],[-0.4895833333333333],[1],[0],[0],[1.8416930000000775],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
153,0,153,0,268.1627535,,268.0922820999999,10,268.1627535,268.1627535,0.04627419999997073,269.16350650000004,269.49854490000007,[-0.09505208333333333],[-0.2552083333333333],[1],[0],[0],[1.3615052999998625],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
154,0,154,0,269.54644499999995,,269.50508650000006,5,269.54644499999995,269.54644499999995,0.021216800000047442,270.5631407999999,271.2002242000001,[0.24348958333333334],[0.2955729166666667],[1],[0],[0],[1.6743907000000036],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
155,0,155,0,271.26268589999995,,271.2118183,5,271.26268589999995,271.26268589999995,0.02793640000004416,272.27979099999993,273.14943829999993,[0.20703125],[0.4049479166666667],[1],[0],[0],[1.91140960000007],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
156,0,156,0,273.2292476,,273.1597617,10,273.2292476,273.2292476,0.0460665999999037,274.2465082000001,274.83311219999996,[0.4661458333333333],[-0.08463541666666667],[1],[0],[0],[1.6289091999999528],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
157,0,157,0,274.9128467999999,,274.84422659999996,10,274.9128467999999,274.9128467999999,0.04334070000004431,275.9459635999999,276.59842950000007,[-0.18489583333333334],[-0.17317708333333334],[1],[0],[0],[1.7124755999998342],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
158,0,158,0,276.6794620999999,,276.61029770000005,10,276.6794620999999,276.6794620999999,0.043827999999848544,277.7127963999999,278.13409750000005,[0.26953125],[0.10807291666666667],[1],[0],[0],[1.481627200000048],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
159,0,159,0,278.19602499999996,,278.1447387999999,5,278.19602499999996,278.19602499999996,0.026955400000133523,279.2128895999999,279.8152591999999,[-0.4192708333333333],[0.30859375],[1],[0],[0],[1.6450019999999768],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
160,0,160,0,279.89578030000007,,279.8253314000001,10,279.89578030000007,279.89578030000007,0.04510460000005878,280.9124924,281.3487164999999,[-0.23697916666666666],[-0.0859375],[1],[0],[0],[1.4796254000000317],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
161,0,161,0,281.3979577,,281.3591939999999,5,281.3979577,281.3979577,0.027606199999809178,282.44614449999995,282.98360520000006,[-0.05078125],[-0.2265625],[1],[0],[0],[1.5982596999999714],[],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
162,0,162,0,283.0622774000001,,282.9937506000001,10,283.0622774000001,283.0622774000001,0.043353499999966516,284.08101080000006,284.69871749999993,[-0.4947916666666667],[0.25],[1],[0],[0],[1.663048099999969],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
163,0,163,0,284.7456625,,284.7054363,5,284.7456625,284.7456625,0.021675999999843043,285.7794156,286.4164667,[-0.033854166666666664],[0.16015625],[1],[0],[0],[1.6901444000000083],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
164,0,164,0,286.4958445,,286.42640069999993,10,286.4958445,286.4958445,0.041934399999945526,287.4976188999999,288.0991039999999,[-0.024739583333333332],[-0.15234375],[1],[0],[0],[1.6317801999998665],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
165,0,165,0,288.1453885000001,,288.10925670000006,5,288.1453885000001,288.1453885000001,0.024045399999977235,289.16272359999994,289.93187190000003,[0.27734375],[-0.2838541666666667],[1],[0],[0],[1.800028599999905],[],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
166,0,166,0,290.01251490000004,,289.94195749999994,10,290.01251490000004,290.01251490000004,0.04358190000016293,291.0290195,291.64737919999993,[-0.11197916666666667],[0.3541666666666667],[1],[0],[0],[1.6632190999998784],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
167,0,167,0,291.6958365999999,,291.65372780000007,5,291.6958365999999,291.6958365999999,0.02157319999992069,292.7292711,293.1326813999999,[0.3046875],[0.2877604166666667],[1],[0],[0],[1.4578671000001577],['target'],243053,001,2024-10-04_11h08.34.607,visual search task,2024.1.5,None,2024-10-04 11h08.44.348194 +0530,
